Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost,delivery_offset,scheduled_year_month,scheduled_month,Customer State,Area,Price per unit weight
fffe3900300031003600,Lindsay Christie,0.77,10.0,5.0,541.0,Bronze,5.28,23.04,No,No,No,Roadways,No,Working Class,No,2016-09-21,2016-09-17,"Ericfort, AZ 07891",-420.24,4,2016-09,09,AZ,50.0,0.009759704251386322
fffe3200390036003400,Elmer Gomez,0.4934878474046124,41.0,9.0,19928.0,Bronze,121.37,82.14,No,No,No,Waterways,No,Working Class,No,2018-02-16,2018-02-16,"Annettemouth, KY 91660",-1310.04,0,2018-02,02,KY,369.0,0.006090425531914894
fffe340038003400,Russell Campbell,0.79,23.0,8.0,152855.0,Stone,647.77,88.79,No,Yes,No,Roadways,No,Working Class,No,2016-11-29,2016-11-28,"South Maureen, AK 28476",-19151.67,1,2016-11,11,AK,184.0,0.004237807072061758
fffe3700300036003900,Andre Maynard,0.18,26.0,6.0,1606.0,Clay,6.56,16.18,No,No,No,Airways,Yes,Working Class,Yes,2017-12-21,2017-12-20,"New Allisonton, KS 95141",-185.39,1,2017-12,12,KS,156.0,0.004084682440846824
fffe3700350030003600,Peggy Cocks,0.87,7.0,5.0,2125.0,Stone,5.22,19.81,No,Yes,Yes,Roadways,No,Working Class,No,2015-10-21,2015-10-21,"Mcdonaldbury, IL 36393",-523.71,0,2015-10,10,IL,35.0,0.002456470588235294
fffe3100390036003300,Stella Holden,0.32,41.0,12.0,7830.0,Clay,16.23,88.99,No,No,No,Roadways,Yes,Working Class,No,2019-02-26,2019-02-27,"Jacobfort, AR 77969",-772.7,-1,2019-02,02,AR,492.0,0.0020727969348659004
fffe3400350030003200,Justin Zander,0.58,28.0,17.0,896.0,Wood,3.32,17.24,No,No,Yes,Roadways,No,Working Class,Yes,2017-12-10,2017-12-13,DPO AP 55477,-344.74,-3,2017-12,12,DP,476.0,0.0037053571428571426
fffe3100360031003100,Cynthia Gallegos,0.03,7.0,8.0,2168.0,Marble,4.65,17.06,No,No,No,Roadways,No,Working Class,No,2016-12-17,2016-12-18,"South Melissa, NY 33916",-171.15,-1,2016-12,12,NY,56.0,0.0021448339483394834
fffe3800310039003500,Kelly Rubio,0.4,18.0,9.0,322.0,Wood,5.31,15.7,No,Yes,Yes,Roadways,No,Working Class,No,2018-01-27,2018-01-26,"East Dakota, TX 25337",-216.4,1,2018-01,01,TX,162.0,0.016490683229813664
fffe3800330036003800,Noel Rubio,0.57,4.0,3.0,26.0,Wood,3.15,18.99,Yes,Yes,Yes,Airways,No,Wealthy,No,2016-02-10,2016-02-14,"East Sarahview, NJ 04953",-182.64,-4,2016-02,02,NJ,12.0,0.12115384615384615
fffe3100370039003000,Nicole Russell,0.41,19.0,8.0,3102.0,Aluminium,6.43,11.82,Yes,Yes,No,Airways,No,Working Class,No,2018-01-09,2018-01-12,"North Emily, NY 39342",-196.34,-3,2018-01,01,NY,152.0,0.002072856221792392
fffe3900380037003500,Gladys Anderson,0.48,24.0,6.0,59036.0,Stone,319.06,70.13,No,No,Yes,Airways,No,Working Class,No,2018-05-07,2018-05-07,"Martinezville, NJ 69537",-1964.21,0,2018-05,05,NJ,144.0,0.005404498949793346
fffe3200370035003900,Jerry Riegel,0.69,25.0,14.0,1695010.0,Stone,7351.07,75.19,Yes,Yes,No,Airways,No,Working Class,No,2016-11-07,2016-11-10,DPO AE 01920,-322018.37,-3,2016-11,11,DP,350.0,0.004336888867912283
fffe3800320032003300,Sam Lemoyne,0.41,11.0,8.0,815.0,Clay,5.52,21.32,No,No,Yes,Waterways,Yes,Working Class,Yes,2018-07-19,2018-07-22,"East Troyview, AR 59712",-239.33,-3,2018-07,07,AR,88.0,0.006773006134969325
fffe3200390032003500,Nicolas Godbolt,0.7238989637656674,9.0,5.0,653.0,Bronze,5.6,22.6,Yes,Yes,No,Airways,No,Wealthy,No,2017-02-02,2017-01-30,"Johnsonmouth, IA 82475",-406.91,3,2017-02,02,IA,45.0,0.008575803981623277
fffe380031003400,Amanda Ramos,0.16,20.0,11.0,2797.0,Wood,3.03,14.31,Yes,Yes,No,Airways,No,Working Class,No,2015-12-28,2015-12-30,"Debrahaven, DE 26289",-184.31,-2,2015-12,12,DE,220.0,0.0010833035395066142
fffe3800300035003600,Martha Vega,0.47,22.0,18.0,18959.0,Brass,111.06,92.24,No,Yes,No,Airways,No,Working Class,No,2019-04-29,2019-04-28,"East Michaelshire, ID 18781",-1394.04,1,2019-04,04,ID,396.0,0.00585790389788491
fffe3500320037003800,Belinda Curran,0.46,12.0,8.0,1448.0,Bronze,9.85,15.31,Yes,No,Yes,Waterways,No,Working Class,No,2015-01-18,2015-01-21,"Erinchester, ID 42883",-371.58,-3,2015-01,01,ID,96.0,0.0068024861878453035
fffe3800370037003200,Annie Charron,0.65,4.0,4.0,78.0,Bronze,4.63,13.77,No,Yes,Yes,Roadways,No,Wealthy,Yes,2018-04-16,2018-04-16,"Cannonchester, TX 35002",-231.13,0,2018-04,04,TX,16.0,0.05935897435897436
fffe380037003600,Larry Elder,0.32,35.0,11.0,491.0,Wood,3.35,15.16,No,No,No,Roadways,No,Wealthy,No,2016-11-07,2016-11-10,"Lake Tammyfurt, WY 99341",-157.6,-3,2016-11,11,WY,385.0,0.0068228105906313645
fffe330039003900,Pauline Tejeda,0.7063943449301875,13.0,7.0,3130.0,Bronze,6.21,16.02,No,Yes,Yes,Roadways,No,Working Class,No,2017-10-07,2017-10-10,"New Melanie, TN 98394",-164.69,-3,2017-10,10,TN,91.0,0.001984025559105431
fffe3900310032003000,Florentino Botcher,0.29,42.0,18.0,14120.0,Clay,12.59,72.17,No,No,No,Roadways,Yes,Working Class,No,2017-09-28,2017-09-30,"Theresamouth, AZ 35749",-655.89,-2,2017-09,09,AZ,756.0,0.000891643059490085
fffe3600390035003700,Leanne Prieto,0.95,44.0,15.0,11196.0,Clay,61.12,57.31,No,No,Yes,Waterways,Yes,Working Class,No,2019-03-04,2019-03-05,"Lake Stephanieville, DC 09403",-7178.95,-1,2019-03,03,DC,660.0,0.005459092533047517
fffe3700360033003900,Michiko Plunk,0.86,34.0,11.0,1793759.0,Stone,1332.42,25.62,Yes,Yes,Yes,Airways,No,Wealthy,No,2017-12-23,2017-12-23,"West Sarahbury, AZ 51259",-84932.99,0,2017-12,12,AZ,374.0,0.000742808816569004
fffe3700390038003500,Elizabeth Outman,0.48,18.0,9.0,837.0,Aluminium,3.12,10.98,Yes,No,Yes,Waterways,No,Working Class,No,2018-05-23,2018-05-25,"Monicafurt, MI 02309",-182.24,-2,2018-05,05,MI,162.0,0.0037275985663082437
fffe3400300035003800,Loretta Chung,0.58,34.0,8.0,463.0,Aluminium,3.78,13.34,Yes,No,No,Waterways,No,Working Class,Yes,2016-08-04,2016-07-31,"Anthonymouth, NY 68517",-297.34,4,2016-08,08,NY,272.0,0.00816414686825054
fffe3500310038003900,Janet Gustafson,0.7097272542567927,5.0,3.0,701.0,Stone,6.7,24.16,Yes,No,No,Airways,No,Working Class,No,2017-03-06,2017-03-08,"New Alexandershire, CT 08215",-253.49,-2,2017-03,03,CT,15.0,0.009557774607703282
fffe3400370037003800,Michael Vargas,0.62,28.0,7.0,3102.0,Wood,3.03,13.03,No,No,Yes,Roadways,No,Wealthy,No,2016-06-26,2016-06-28,"Nelsonshire, SD 24250",-290.28,-2,2016-06,06,SD,196.0,0.0009767891682785298
fffe3900370031003300,Rebecca Dale,0.87,26.0,8.0,314113.0,Stone,1846.84,60.7,No,Yes,No,Airways,No,Wealthy,No,2018-10-22,2018-10-22,"New Stephenland, MI 27223",-8745.47,0,2018-10,10,MI,208.0,0.005879540165481849
fffe3800360035003100,Matthew Broberg,0.25,19.0,11.0,8648.0,Bronze,17.04,74.41,No,Yes,No,Airways,No,Working Class,No,2018-02-19,2018-02-19,APO AA 59051,-527.23,0,2018-02,02,AP,209.0,0.0019703977798334873
fffe3400300035003100,Tammy Drelick,0.21,27.0,10.0,23049.0,Brass,16.67,77.67,No,No,Yes,Roadways,No,Working Class,No,2017-06-27,2017-06-24,"Amandatown, ID 34098",-730.8,3,2017-06,06,ID,270.0,0.000723241789231637
fffe33003300,Theresa Stiles,0.16,29.0,9.0,3102.0,Clay,6.49,21.95,No,No,No,Roadways,Yes,Working Class,No,2017-01-04,2017-01-02,FPO AE 50307,-198.87,2,2017-01,01,FP,261.0,0.002092198581560284
fffe3100380031003700,Sherman Bowers,0.47,11.0,7.0,1318.0,Bronze,4.15,13.13,No,No,No,Roadways,No,Working Class,No,2017-11-22,2017-11-23,APO AP 79851,-179.33,-1,2017-11,11,AP,77.0,0.0031487101669195753
fffe3300390030003300,Erin Firestine,0.84,4.0,4.0,43.0,Wood,3.39,15.75,No,No,Yes,Roadways,No,Working Class,No,2015-06-25,2015-06-23,FPO AA 02662,-214.77,2,2015-06,06,FP,16.0,0.07883720930232559
fffe3400340030003400,Richard Belanger,0.55,35.0,18.0,59797.0,Bronze,238.2,87.86,No,No,No,Roadways,No,Working Class,No,2017-10-28,2017-10-31,"Lake Travischester, KY 67122",-1756.36,-3,2017-10,10,KY,630.0,0.003983477431978193
fffe3300370036003400,Elda Miller,0.57,7.0,5.0,3102.0,Stone,41.61,28.46,No,No,Yes,Roadways,No,Working Class,No,2017-10-01,2017-10-03,"Port Pamelaview, CA 77715",-537.6,-2,2017-10,10,CA,35.0,0.013413926499032882
fffe3300340034003000,Andrew Shifflett,0.54,35.0,8.0,278714.0,Marble,378.41,92.17,Yes,No,Yes,Waterways,No,Working Class,No,2015-10-20,2015-10-20,"West Rodney, NE 24655",-3673.54,0,2015-10,10,NE,280.0,0.001357700007893396
fffe3400330035003800,Joyce Heppner,0.1,7.0,5.0,2666.0,Aluminium,5.12,14.13,Yes,Yes,No,Airways,No,Wealthy,No,2019-06-07,2019-06-07,"Dorothyburgh, MO 72192",-226.23,0,2019-06,06,MO,35.0,0.0019204801200300074
fffe3500300033003400,Jan Roth,0.34,8.0,8.0,5153.0,Brass,8.92,97.79,Yes,No,No,Waterways,No,Working Class,No,2017-03-06,2017-03-07,"Adamtown, HI 31798",-648.1,-1,2017-03,03,HI,64.0,0.001731030467688725
fffe3500340030003300,Georgie Miles,0.33,28.0,8.0,3102.0,Clay,8.71,24.06,No,Yes,No,Airways,Yes,Working Class,No,2019-02-19,2019-02-15,DPO AP 24937,-357.42,4,2019-02,02,DP,224.0,0.002807865892972276
fffe38003000,Dennis Reed,0.25,14.0,7.0,5648.0,Brass,10.24,79.85,Yes,No,No,Waterways,No,Working Class,No,2018-11-10,2018-11-11,"Port Jessica, SD 38775",-480.86,-1,2018-11,11,SD,98.0,0.0018130311614730878
fffe330032003000,Matthew Paul,0.35,32.0,20.0,91529.0,Brass,456.3,99.59,Yes,No,Yes,Waterways,No,Working Class,No,2017-07-21,2017-07-23,"South Dillontown, MN 59843",-2166.06,-2,2017-07,07,MN,640.0,0.004985305203815184
fffe3600360037003200,Leslie Leisenring,0.65,31.0,12.0,4475.0,Clay,27.1,24.77,No,No,No,Roadways,Yes,Working Class,No,2017-03-05,2017-03-07,"Andrefort, HI 97590",-569.38,-2,2017-03,03,HI,372.0,0.00605586592178771
fffe3200330035003200,Robert Clements,0.47889284301285723,30.0,8.0,10547.0,Bronze,38.22,33.93,Yes,No,No,Waterways,No,Working Class,No,2016-07-11,2016-07-07,"Lake Abigail, KY 67586",-579.35,4,2016-07,07,KY,240.0,0.003623779273727126
fffe3100360031003300,Nicolas Matherly,0.22,16.0,7.0,3330.0,Brass,11.22,20.81,Yes,No,No,Waterways,No,Working Class,Yes,2016-12-09,2016-12-10,"South Bruceview, MA 51708",-205.17,-1,2016-12,12,MA,112.0,0.0033693693693693694
fffe3600310036003100,John Dodd,0.58,15.0,6.0,44125.0,Stone,86.41,88.26,No,Yes,No,Airways,No,Working Class,No,2015-06-07,2015-06-03,"Ariasborough, IL 80436",-3280.77,4,2015-06,06,IL,90.0,0.001958300283286119
fffe3200390031003200,Glady Lund,0.28,3.0,3.0,3102.0,Stone,6.08,13.82,No,Yes,Yes,Roadways,No,Working Class,No,2017-10-11,2017-10-10,"Terranceport, OH 39547",-223.93,1,2017-10,10,OH,9.0,0.001960025789813024
fffe3400370030003000,Helen Nguyen,0.74,19.0,7.0,929.0,Clay,9.38,10.47,No,No,No,Roadways,Yes,Working Class,No,2018-09-13,2018-09-15,"Dianaside, MT 01209",-941.39,-2,2018-09,09,MT,133.0,0.01009687836383208
fffe3200390033003200,Jess Moore,0.6760552090393791,3.0,2.0,85.0,Marble,5.64,14.19,No,Yes,No,Airways,No,Working Class,No,2017-12-04,2017-12-07,"West Michelleton, ID 55392",-256.53,-3,2017-12,12,ID,6.0,0.06635294117647059
fffe3200320035003300,Martha Bednarz,0.74,23.0,7.0,1404.0,Clay,5.49,17.91,No,No,No,Roadways,Yes,Working Class,No,2016-08-31,2016-08-28,"Barajasfort, AL 71760",-476.36,3,2016-08,08,AL,161.0,0.00391025641025641
fffe3100320035003400,Helen Mcbeth,0.37,23.0,10.0,444173.0,Stone,2359.05,65.95,No,No,Yes,Roadways,No,Working Class,No,2016-06-18,2016-06-14,"Garciaside, GA 77709",-6102.69,4,2016-06,06,GA,230.0,0.005311106258147164
fffe310034003800,Myriam Mcdonald,0.13,31.0,12.0,338703.0,Marble,179.03,25.76,No,No,No,Roadways,No,Working Class,No,2015-03-19,2015-03-15,"New Ericview, NV 45161",-655.22,4,2015-03,03,NV,372.0,0.000528575182386929
fffe3900340033003500,Nathan Copher,0.27,14.0,6.0,335.0,Aluminium,4.15,21.65,No,No,No,Roadways,No,Working Class,No,2018-06-21,2018-06-19,"Websterton, ME 17456",-177.7,2,2018-06,06,ME,84.0,0.012388059701492538
fffe3600390033003000,Jasmine Eadie,0.45,36.0,15.0,110410.0,Brass,188.57,33.45,Yes,No,No,Waterways,No,Working Class,No,2015-09-12,2015-09-15,"Elizabethmouth, DE 39365",-651.66,-3,2015-09,09,DE,540.0,0.001707906892491622
fffe3900370038003200,Eric Smith,0.43,4.0,3.0,32.0,Aluminium,4.16,22.2,No,No,No,Roadways,No,Working Class,Yes,2017-09-06,2017-09-10,"Hernandezhaven, MA 36632",-161.78,-4,2017-09,09,MA,12.0,0.13
fffe3100320037003300,Ramona Devos,0.716346007068741,20.0,6.0,182.0,Wood,4.01,16.92,No,No,Yes,Roadways,No,Working Class,No,2016-01-03,2016-01-04,"South Oliviamouth, SD 63646",-115.86,-1,2016-01,01,SD,120.0,0.022032967032967032
fffe3800390035003900,Aaron Radford,0.17,14.0,6.0,393.0,Aluminium,6.33,22.54,No,Yes,No,Airways,No,Working Class,No,2018-08-17,2018-08-15,FPO AA 22088,-174.99,2,2018-08,08,FP,84.0,0.016106870229007635
fffe3900370032003700,Walter Marcus,0.5,30.0,20.0,870.0,Wood,6.41,16.11,Yes,Yes,Yes,Airways,No,Wealthy,No,2017-08-02,2017-07-31,APO AP 83164,-475.08,2,2017-08,08,AP,600.0,0.0073678160919540235
fffe3400310033003100,Andrew Compton,0.43,15.0,8.0,163.0,Wood,3.19,13.89,No,No,Yes,Roadways,No,Working Class,No,2017-04-22,2017-04-19,"South Carloston, OH 25487",-182.93,3,2017-04,04,OH,120.0,0.019570552147239264
fffe380032003600,Terrie Barnes,0.12,24.0,8.0,301767.0,Stone,715.93,52.35,Yes,No,Yes,Waterways,No,Working Class,No,2015-07-28,2015-07-28,"North Annaland, TN 09467",-1933.07,0,2015-07,07,TN,192.0,0.002372459546603837
fffe3200380037003100,Brandon Bloodworth,0.64,12.0,8.0,285.0,Aluminium,3.62,21.02,No,No,No,Roadways,No,Working Class,No,2019-06-10,2019-06-14,"Lake Andreatown, RI 76562",-248.57,-4,2019-06,06,RI,96.0,0.012701754385964912
fffe3900360033003600,Jennifer Stein,0.41,16.0,6.0,127.0,Wood,5.18,20.07,No,Yes,No,Airways,No,Working Class,No,2018-10-22,2018-10-23,"Port Jeffrey, OH 85677",-197.47,-1,2018-10,10,OH,96.0,0.04078740157480315
fffe3900370034003600,Charles Bell,0.78,16.0,7.0,267.0,Aluminium,3.19,11.17,Yes,No,Yes,Waterways,No,Working Class,No,2018-12-23,2018-12-20,APO AE 76540,-302.53,3,2018-12,12,AP,112.0,0.011947565543071161
fffe3800390033003500,Ernesto Hoskins,0.42,10.0,4.0,57.0,Aluminium,6.92,24.71,No,No,Yes,Waterways,No,Working Class,No,2017-06-05,2017-06-05,"Lake Rebeccaside, NC 38103",-237.86,0,2017-06,06,NC,40.0,0.12140350877192982
fffe3300350035003100,Marshall Johnson,0.4377270200199284,41.0,18.0,28778.0,Bronze,97.34,87.21,No,No,Yes,Roadways,No,Wealthy,No,2019-01-20,2019-01-20,"New Katiebury, MI 71214",-1312.68,0,2019-01,01,MI,738.0,0.0033824449232052263
fffe3400360035003400,Darrell Moshier,0.25,37.0,8.0,13611.0,Bronze,32.43,69.33,No,No,Yes,Waterways,No,Working Class,No,2015-10-29,2015-10-26,"Lindaport, VT 69682",-604.6,3,2015-10,10,VT,296.0,0.002382631694952612
fffe3300390037003700,Jean Perry,0.81,25.0,7.0,220.0,Wood,3.2,20.51,No,No,Yes,Roadways,No,Working Class,No,2018-11-13,2018-11-10,"West Melissastad, HI 15517",-567.81,3,2018-11,11,HI,175.0,0.014545454545454545
fffe3400320035003000,Henrietta Bergeron,0.6796873900923942,14.0,8.0,150.0,Wood,6.42,13.76,Yes,No,No,Waterways,No,Working Class,Yes,2019-08-08,2019-08-04,"Christophershire, CO 01611",-326.91,4,2019-08,08,CO,112.0,0.0428
fffe3400320033003100,Sonia Ping,0.67,22.0,8.0,241688.0,Stone,661.51,78.79,Yes,Yes,Yes,Airways,No,Wealthy,No,2016-12-17,2016-12-18,"North Allen, FL 89123",-17963.1,-1,2016-12,12,FL,176.0,0.002737041143954189
fffe3400330037003600,Nathan Ross,0.76,16.0,6.0,3102.0,Aluminium,6.19,16.64,Yes,Yes,Yes,Airways,No,Working Class,No,2018-11-16,2018-11-12,DPO AP 22234,-588.97,4,2018-11,11,DP,96.0,0.0019954867827208255
fffe3700390039003000,Jennifer Leblanc,0.69,13.0,6.0,1328.0,Bronze,6.36,11.62,No,No,Yes,Roadways,No,Working Class,No,2015-08-20,2015-08-20,FPO AA 73730,-345.16,0,2015-08,08,FP,78.0,0.004789156626506024
fffe3600300033003100,Melissa Arriaga,0.52,6.0,5.0,5741.0,Stone,30.53,81.56,Yes,No,No,Waterways,No,Working Class,No,2018-01-15,2018-01-19,"Cynthiafurt, KY 08897",-661.2,-4,2018-01,01,KY,30.0,0.005317888869534925
fffe3500310032003800,Lori Heath,0.18,20.0,6.0,157.0,Wood,4.98,10.66,No,Yes,Yes,Airways,No,Wealthy,No,2018-06-18,2018-06-16,"Micheleshire, NV 68873",-141.17,2,2018-06,06,NV,120.0,0.03171974522292994
fffe3200350032003600,Sonja Lott,0.71,45.0,8.0,832.0,Wood,4.33,10.78,Yes,Yes,No,Airways,No,Wealthy,No,2018-05-12,2018-05-16,"Watsonburgh, IL 47338",-404.9,-4,2018-05,05,IL,360.0,0.0052043269230769235
fffe3400310037003400,Vilma Cruz,0.6952461336091555,13.0,6.0,879.0,Bronze,7.08,14.91,No,No,No,Roadways,No,Working Class,No,2018-09-05,2018-09-07,"Hannahmouth, MA 33209",-352.88,-2,2018-09,09,MA,78.0,0.008054607508532423
fffe3100390038003900,Dwight Serviss,0.41,16.0,8.0,59337.0,Bronze,48.13,54.25,No,No,No,Roadways,No,Working Class,No,2017-08-16,2017-08-16,"South Brianland, SC 38755",-673.15,0,2017-08,08,SC,128.0,0.0008111296492913359
fffe3300310038003800,Shannon Schultz,0.8,20.0,20.0,2583679.0,Stone,21161.39,74.42,No,Yes,No,Roadways,No,Working Class,No,2015-06-27,2015-06-25,"Marshallport, NE 08805",-115787.86,2,2015-06,06,NE,400.0,0.008190409876768747
fffe3400310030003200,Priscilla Hance,0.11,7.0,4.0,442.0,Brass,3.43,12.0,No,No,No,Waterways,No,Working Class,No,2016-12-14,2016-12-15,"North Dianaside, RI 94179",-123.57,-1,2016-12,12,RI,28.0,0.007760180995475113
fffe3100320030003800,Toya Belden,0.81,33.0,16.0,98883.0,Brass,259.2,60.9,No,Yes,No,Airways,No,Working Class,Yes,2019-06-05,2019-06-02,"South Robertmouth, OH 59287",-5585.99,3,2019-06,06,OH,528.0,0.0026212796941840356
fffe3800330031003200,Mark London,0.17,27.0,7.0,210.0,Wood,3.62,11.65,No,No,Yes,Roadways,No,Working Class,Yes,2015-04-14,2015-04-16,"Lake William, AZ 12318",-120.85,-2,2015-04,04,AZ,189.0,0.01723809523809524
fffe350038003100,Elaine Martin,0.74,21.0,12.0,3102.0,Stone,1906.22,61.53,No,No,Yes,Roadways,No,Working Class,No,2017-03-14,2017-03-16,"New Isaiahview, MO 84748",-3571.53,-2,2017-03,03,MO,252.0,0.6145132172791747
fffe3400310036003600,Shirley Mendez,0.31,3.0,2.0,17.0,Clay,5.02,21.44,No,Yes,No,Airways,Yes,Wealthy,Yes,2018-07-31,2018-08-02,"Lake Joelfurt, OR 46558",-176.03,-2,2018-07,07,OR,6.0,0.2952941176470588
fffe3700340034003600,Heather Smith,0.96,10.0,4.0,254.0,Clay,6.16,16.25,No,No,Yes,Waterways,Yes,Working Class,No,2017-11-02,2017-11-03,FPO AA 98037,-615.1,-1,2017-11,11,FP,40.0,0.02425196850393701
fffe3200390038003900,Mildred Sanchez,0.5,29.0,20.0,1432756.0,Stone,4745.6,59.41,Yes,No,Yes,Waterways,No,Working Class,No,2018-07-22,2018-07-22,"East Jessica, SD 81187",-20464.18,0,2018-07,07,SD,580.0,0.0033122178514694758
fffe3200340036003600,Joseph Wilkerson,0.81,46.0,10.0,55040.0,Stone,206.75,73.21,Yes,Yes,No,Airways,No,Wealthy,No,2015-05-30,2015-05-28,"South Garyfurt, ID 50345",-4959.93,2,2015-05,05,ID,460.0,0.003756359011627907
fffe3900330034003900,Daniel Blumenfeld,0.59,39.0,6.0,14966.0,Brass,57.19,93.12,No,No,No,Waterways,No,Working Class,No,2019-07-14,2019-07-14,"East Nancyview, VA 82160",-1636.4,0,2019-07,07,VA,234.0,0.0038213283442469596
fffe3900380039003900,Mary Cohen,0.66,8.0,4.0,92.0,Aluminium,6.91,10.71,No,Yes,No,Airways,No,Wealthy,Yes,2015-09-21,2015-09-17,FPO AP 35358,-304.57,4,2015-09,09,FP,32.0,0.07510869565217392
fffe3200300032003800,Ethel Allard,0.74,24.0,12.0,3102.0,Wood,3.28,23.23,No,No,No,Roadways,No,Working Class,No,2015-12-02,2015-12-06,"New Gloriafurt, AK 46820",-431.32,-4,2015-12,12,AK,288.0,0.0010573823339780786
fffe3700330030003100,Katrina Meeks,0.31,5.0,5.0,349.0,Brass,5.81,13.32,No,Yes,No,Airways,No,Wealthy,No,2015-01-25,2015-01-27,APO AE 32000,-172.58,-2,2015-01,01,AP,25.0,0.01664756446991404
fffe3900390034003500,Sean Demetriou,0.22,36.0,10.0,3003.0,Clay,5.54,11.85,No,No,No,Roadways,Yes,Working Class,No,2015-02-03,2015-02-02,"Sheilaberg, KY 89137",-174.92,1,2015-02,02,KY,360.0,0.0018448218448218448
fffe3600320036003700,Frank Duncan,0.44,33.0,11.0,1235.0,Aluminium,6.27,15.94,Yes,No,Yes,Waterways,No,Working Class,No,2016-02-09,2016-02-13,"Kimberlyshire, NY 53548",-261.53,-4,2016-02,02,NY,363.0,0.005076923076923077
fffe350032003700,Gus Johnson,0.44,27.0,7.0,204525.0,Marble,276.87,78.71,No,No,No,Roadways,No,Working Class,No,2018-06-08,2018-06-08,"New James, WI 91735",-1411.3,0,2018-06,06,WI,189.0,0.0013537220388705538
fffe3900380036003000,Rebecca Dalphonse,0.26,4.0,3.0,14.0,Aluminium,6.59,17.56,No,Yes,No,Airways,No,Wealthy,Yes,2017-12-15,2017-12-17,"Nancychester, DC 44713",-157.16,-2,2017-12,12,DC,12.0,0.4707142857142857
fffe3200380037003400,Joe Contreras,0.18,11.0,7.0,3102.0,Brass,6.26,17.66,Yes,No,No,Waterways,No,Working Class,No,2015-07-08,2015-07-12,FPO AE 84384,-157.55,-4,2015-07,07,FP,77.0,0.002018052869116699
fffe3700330035003700,Stephen Teixeira,1.0,43.0,13.0,43735.0,Bronze,115.44,86.23,Yes,Yes,No,Airways,No,Working Class,Yes,2016-07-07,2016-07-07,"North Travis, OR 80484",-7401.55,0,2016-07,07,OR,559.0,0.0026395335543614954
fffe3700390034003900,Edna Kuster,0.89,7.0,5.0,403.0,Bronze,5.54,16.9,No,Yes,No,Roadways,No,Working Class,No,2015-02-11,2015-02-09,"Greenstad, NJ 80051",-398.86,2,2015-02,02,NJ,35.0,0.013746898263027295
fffe3400310030003300,Mary Paine,0.08,20.0,10.0,242733.0,Marble,252.32,53.8,No,No,Yes,Roadways,No,Working Class,No,2017-06-15,2017-06-15,"North Ashleytown, KY 40719",-873.43,0,2017-06,06,KY,200.0,0.001039496071815534
fffe3400310035003400,Kimiko Navarro,0.36,9.0,8.0,3102.0,Bronze,5.74,18.18,No,Yes,Yes,Airways,No,Working Class,No,2015-12-09,2015-12-09,"Watkinsstad, AR 75907",-206.32,0,2015-12,12,AR,72.0,0.0018504190844616376
fffe3700310036003300,Tommy Vargas,0.35,6.0,4.0,2091.0,Marble,9.62,11.95,No,No,No,Roadways,No,Working Class,No,2018-01-02,2017-12-29,"Jarvisfurt, CA 49961",-268.72,4,2018-01,01,CA,24.0,0.004600669536107126
fffe3100340030003000,Michell Kaufman,0.82,10.0,4.0,65.0,Aluminium,3.07,18.17,No,No,Yes,Roadways,No,Working Class,No,2017-12-13,2017-12-13,"East Christinaburgh, OK 52416",-290.64,0,2017-12,12,OK,40.0,0.04723076923076923
fffe3300330038003000,Adam Taylor,0.27,58.0,27.0,24675.0,Clay,56.86,29.79,No,Yes,No,Roadways,Yes,Wealthy,No,2015-08-09,2015-08-13,"Allenstad, NC 67270",-818.83,-4,2015-08,08,NC,1566.0,0.00230435663627153
fffe3200390033003000,Scott Bake,0.35,44.0,8.0,7940489.0,Stone,16980.47,69.04,Yes,No,Yes,Waterways,No,Working Class,No,2018-08-28,2018-08-31,"Torreshaven, KY 59284",-21723.31,-3,2018-08,08,KY,352.0,0.0021384665352473884
fffe3800300031003700,Melvin Edmunds,0.15,18.0,12.0,753.0,Aluminium,4.41,19.31,No,No,No,Airways,No,Working Class,No,2018-06-14,2018-06-14,APO AA 22924,-146.3,0,2018-06,06,AP,216.0,0.005856573705179283
fffe3100350031003700,Martha Moyer,0.37,30.0,8.0,25238.0,Bronze,89.21,48.93,No,No,No,Roadways,No,Wealthy,Yes,2015-03-16,2015-03-16,"North Julieville, NH 73920",-1244.76,0,2015-03,03,NH,240.0,0.0035347491877327835
fffe3600340038003200,Matthew Anderson,0.12,23.0,6.0,128.0,Wood,6.45,23.83,No,No,Yes,Roadways,No,Working Class,No,2018-12-26,2018-12-24,"West Jason, AZ 53816",-172.25,2,2018-12,12,AZ,138.0,0.050390625
fffe3700300033003500,Anne Nath,0.19,7.0,4.0,105.0,Clay,4.56,21.18,No,Yes,No,Roadways,Yes,Wealthy,Yes,2017-08-31,2017-09-04,"East Stevenside, WA 47569",-165.26,-4,2017-08,08,WA,28.0,0.04342857142857143
fffe3100360030003800,Carol Roberson,0.89,50.0,11.0,97829.0,Brass,1005.56,36.74,No,No,Yes,Roadways,No,Working Class,No,2015-01-21,2015-01-25,"Nancyville, KS 95657",-4719.74,-4,2015-01,01,KS,550.0,0.010278751699393839
